image_name,tags
file_17247,agriculture primary water
file_17248,partly_cloudy primary road
file_17249,clear primary
file_1725,agriculture clear primary road
file_17250,clear primary
file_17251,clear primary
file_17252,agriculture clear primary road
file_17253,cloudy
file_17254,clear primary
file_17255,clear primary
file_17256,agriculture clear primary road water
file_17257,clear primary
file_17258,clear primary
file_17259,clear primary
file_1726,cloudy road
file_17260,primary
file_17261,clear primary
file_17262,clear primary
file_17263,agriculture clear primary road
file_17264,agriculture clear primary road water
file_17265,partly_cloudy primary
file_17266,primary
file_17267,clear primary
file_17268,clear primary
file_17269,clear primary
file_1727,cloudy partly_cloudy
file_17270,primary
file_17271,clear primary
file_17272,clear primary
file_17273,clear primary
file_17274,clear primary
file_17275,primary
file_17276,clear primary
file_17277,clear primary
file_17278,agriculture clear primary road
file_17279,agriculture clear primary
file_1728,clear primary
file_17280,clear habitation primary road
file_17281,primary
file_17282,agriculture clear primary
file_17283,clear primary
file_17284,agriculture cloudy habitation haze partly_cloudy primary
file_17285,clear primary
file_17286,clear primary
file_17287,agriculture clear primary road water
file_17288,clear primary
file_17289,clear primary
file_1729,primary
file_17290,clear primary
file_17291,clear primary
file_17292,clear primary
file_17293,clear primary
file_17294,agriculture clear cultivation habitation primary
file_17295,cloudy
file_17296,clear primary
file_17297,clear primary
file_17298,clear primary
file_17299,primary
file_173,clear primary road
file_1730,clear primary
file_17300,agriculture clear primary
file_17301,agriculture clear primary road
file_17302,clear primary
file_17303,clear primary
file_17304,clear primary
file_17305,clear primary
file_17306,agriculture cloudy cultivation road water
file_17307,clear primary
file_17308,partly_cloudy primary
file_17309,clear primary
file_1731,clear primary
file_17310,cloudy haze
file_17311,clear primary
file_17312,agriculture clear primary road
file_17313,clear primary
file_17314,primary
file_17315,agriculture clear primary
file_17316,partly_cloudy primary selective_logging
file_17317,clear primary
file_17318,clear primary
file_17319,cloudy
file_1732,clear primary
file_17320,clear primary
file_17321,agriculture clear cloudy haze primary road
file_17322,clear primary
file_17323,agriculture primary
file_17324,primary
file_17325,primary
file_17326,agriculture habitation partly_cloudy primary road
file_17327,artisinal_mine clear partly_cloudy primary
file_17328,clear road water
file_17329,primary water
file_1733,clear primary
file_17330,clear primary
file_17331,agriculture clear primary road water
file_17332,clear primary
file_17333,clear primary
file_17334,clear primary
file_17335,clear primary
file_17336,clear primary
file_17337,clear primary
file_17338,partly_cloudy primary
file_17339,clear primary
file_1734,clear primary
file_17340,clear habitation primary road water
file_17341,clear primary road water
file_17342,primary
file_17343,clear primary
file_17344,clear primary
file_17345,clear primary
file_17346,clear primary
file_17347,primary
file_17348,clear primary
file_17349,agriculture clear habitation primary road water
file_1735,agriculture primary
file_17350,clear primary
file_17351,primary road water
file_17352,clear primary
file_17353,clear primary
file_17354,clear primary water
file_17355,primary
file_17356,clear primary
file_17357,clear habitation primary road water
file_17358,cloudy haze
file_17359,clear habitation primary
file_1736,agriculture clear habitation primary road water
file_17360,agriculture clear primary road water
file_17361,cloudy primary
file_17362,partly_cloudy primary
file_17363,primary
file_17364,clear primary water
file_17365,primary
file_17366,agriculture partly_cloudy primary
file_17367,clear primary
file_17368,agriculture clear primary road
file_17369,clear primary
file_1737,clear primary
file_17370,clear primary
file_17371,agriculture clear cultivation habitation primary road water
file_17372,clear primary
file_17373,partly_cloudy primary
file_17374,clear primary road
file_17375,clear primary
file_17376,clear primary
file_17377,clear primary
file_17378,primary
file_17379,clear primary
file_1738,primary
file_17380,agriculture primary
file_17381,clear primary
file_17382,clear primary
file_17383,agriculture clear primary
file_17384,clear primary
file_17385,partly_cloudy primary road
file_17386,agriculture clear cultivation habitation primary road
file_17387,primary
file_17388,clear primary
file_17389,agriculture
file_1739,clear primary
file_17390,clear primary
file_17391,agriculture primary road water
file_17392,road
file_17393,agriculture cultivation habitation partly_cloudy primary road
file_17394,clear primary
file_17395,clear primary
file_17396,agriculture clear primary road
file_17397,clear primary
file_17398,primary
file_17399,clear primary
file_174,clear primary
file_1740,primary road
file_17400,agriculture clear habitation primary road
file_17401,clear primary
file_17402,clear primary
file_17403,agriculture road
file_17404,clear primary
file_17405,clear partly_cloudy primary
file_17406,clear primary
file_17407,clear primary
file_17408,primary
file_17409,clear primary
file_1741,clear primary
file_17410,agriculture clear primary
file_17411,clear primary
file_17412,clear primary
file_17413,agriculture primary road water
file_17414,primary
file_17415,partly_cloudy primary
file_17416,clear primary
file_17417,primary
file_17418,habitation primary road
file_17419,primary road water
file_1742,primary
file_17420,clear primary
file_17421,agriculture clear primary
file_17422,clear primary
file_17423,clear primary
file_17424,agriculture primary road
file_17425,primary
file_17426,clear primary
file_17427,clear primary
file_17428,clear primary
file_17429,clear primary
file_1743,primary
file_17430,clear primary
file_17431,clear habitation primary road
file_17432,agriculture partly_cloudy primary
file_17433,agriculture clear primary road
file_17434,clear primary
file_17435,clear primary
file_17436,cloudy partly_cloudy primary road
file_17437,primary
file_17438,partly_cloudy primary
file_17439,primary
file_1744,clear primary
file_17440,clear primary
file_17441,clear partly_cloudy primary water
file_17442,clear primary
file_17443,primary road
file_17444,primary
file_17445,clear primary
file_17446,clear primary
file_17447,clear primary
file_17448,clear primary
file_17449,clear partly_cloudy primary
file_1745,primary
file_17450,clear primary road
file_17451,clear primary
file_17452,agriculture primary road
file_17453,agriculture clear primary
file_17454,clear primary
file_17455,clear primary
file_17456,agriculture clear primary road water
file_17457,clear habitation primary
file_17458,partly_cloudy primary
file_17459,
file_1746,agriculture primary
file_17460,clear primary water
file_17461,primary
file_17462,primary
file_17463,clear primary
file_17464,agriculture clear primary
file_17465,cloudy primary
file_17466,clear primary
file_17467,clear primary
file_17468,clear primary
file_17469,clear primary
file_1747,primary
file_17470,clear primary
file_17471,agriculture clear primary road
file_17472,clear primary
file_17473,clear primary
file_17474,agriculture clear partly_cloudy primary
file_17475,clear primary
file_17476,cloudy
file_17477,primary
file_17478,clear primary
file_17479,clear primary
file_1748,clear primary road
file_17480,clear primary
file_17481,clear primary
file_17482,agriculture clear primary
file_17483,clear partly_cloudy primary
file_17484,agriculture bare_ground clear primary road
file_17485,clear primary
file_17486,clear primary
file_17487,cloudy primary
file_17488,primary
file_17489,primary
file_1749,clear habitation primary
file_17490,habitation primary
file_17491,partly_cloudy primary
file_17492,clear primary
file_17493,cloudy
file_17494,primary
file_17495,clear primary
file_17496,agriculture clear cultivation partly_cloudy primary road
file_17497,clear primary
file_17498,cloudy water
file_17499,agriculture primary
file_175,clear primary road
file_1750,clear primary
file_17500,agriculture clear habitation primary
file_17501,partly_cloudy primary road
file_17502,clear primary
file_17503,clear primary
file_17504,clear primary
file_17505,agriculture clear primary road
file_17506,clear primary
file_17507,haze primary
file_17508,clear primary
file_17509,clear primary
file_1751,primary
file_17510,clear primary
file_17511,clear primary
file_17512,agriculture bare_ground partly_cloudy primary road
file_17513,clear primary water
file_17514,agriculture clear road
file_17515,partly_cloudy primary
file_17516,clear primary
file_17517,agriculture clear primary road water
file_17518,clear primary
file_17519,cloudy
file_1752,clear primary water
file_17520,primary
file_17521,agriculture bare_ground clear primary
file_17522,clear primary
file_17523,cloudy
file_17524,agriculture clear primary road water
file_17525,clear primary
file_17526,agriculture clear primary
file_17527,clear road
file_17528,clear habitation primary selective_logging
file_17529,agriculture clear primary water
file_1753,clear primary
file_17530,clear primary
file_17531,clear primary
file_17532,partly_cloudy primary
file_17533,clear primary
file_17534,primary
file_17535,agriculture clear primary
